latency_ms
42.8243
43.0231
43.162
43.1956
43.1975
43.2388
43.2533
43.3018
43.3176
43.3186
43.4181
43.5262
43.5823
43.6371
43.7082
43.7283
43.7637
43.7723
43.8257
43.8481
43.8522
43.8676
43.8847
43.9078
43.9083
43.9179
43.9203
43.9281
43.9316
43.9431
43.959
43.9744
43.9757
43.9908
43.9932
44.0039
44.0047
44.0118
44.0208
44.0271
44.0568
44.0599
44.0664
44.0764
44.0838
44.1257
44.1266
44.1286
44.1291
44.1831
44.1852
44.2797
44.2884
44.3468
44.436
44.4502
44.4563
44.5914
44.6017
44.6019
44.6323
44.6473
44.7054
44.7433
44.8486
44.8654
45.0507
45.0563
45.1879
45.2438
45.288
45.295
45.3982
45.4292
45.4881
45.4896
45.4995
45.5035
45.5449
45.5661
45.6088
45.7029
45.8546
45.8677
46.0128
46.0653
46.1033
46.1063
46.2476
46.2801
46.2946
46.3184
46.3247
46.3799
46.5258
46.5679
46.5704
46.5717
46.5748
46.5906
46.6298
46.6308
46.6524
46.6715
46.6732
46.7977
46.8146
46.9404
46.9545
46.9602
47.0089
47.0352
47.0872
47.0902
47.2552
47.2817
47.3132
47.3586
47.471
47.4926
47.4965
47.7593
47.776
47.7884
47.8022
47.8196
47.8495
47.8522
47.8631
47.8775
47.8801
47.888
47.9114
47.9143
47.9159
47.9163
47.9222
47.9258
47.9263
47.9285
47.9306
47.9324
47.9335
47.9341
47.9357
47.9372
47.9373
47.94
47.9511
47.9524
47.9547
47.9552
47.9571
47.959
47.9609
47.9624
47.9651
47.9693
47.97
47.9702
47.9709
47.9774
47.9785
47.9817
47.9827
47.9851
47.994
47.9961
47.9979
47.9994
47.9994
47.9996
48.0034
48.0042
48.0055
48.0075
48.0086
48.0088
48.0099
48.0109
48.0113
48.0129
48.0136
48.0137
48.014
48.0145
48.0163
48.0189
48.0245
48.0292
48.0293
48.0371
48.0372
48.0428
48.0495
48.0505
48.0511
48.0606
48.0624
48.0675
48.0719
48.079
48.0815
48.088
48.0915
48.1072
48.1112
48.1623
48.1778
48.1779
48.1794
48.1824
48.2124
48.2232
48.286
48.2863
48.2909
48.4308
48.4408
48.5521
48.5728
48.6562
48.6667
48.668
48.8165
48.9409
49.1533
49.1862
49.2954
49.3346
49.3862
49.4921
49.5156
49.5836
49.6345
49.6694
49.7625
49.7891
49.8991
49.976
49.978
50.0991
50.1191
50.1378
50.1455
50.1626
50.1826
50.4142
50.4454
50.4864
50.5691
50.6936
50.7293
50.8148
50.8413
50.9484
50.9611
50.9728
50.9856
50.9858
51.2354
51.2397
51.2513
51.2816
51.3642
51.3653
51.5298
51.5481
51.5488
51.5717
51.5787
51.6207
51.6481
51.68
51.6893
51.6986
51.7814
51.7997
51.8042
51.8097
51.8143
51.8248
51.825
51.8289
51.8325
51.8539
51.8542
51.8562
51.8591
51.8654
51.8654
51.8671
51.8687
51.869
51.8717
51.8735
51.8746
51.8847
51.885
51.888
51.8899
51.8916
51.894
51.896
51.898
51.8983
51.8999
51.9021
51.9028
51.9046
51.907
51.9085
51.9092
51.9092
51.9095
51.9098
51.9104
51.9113
51.9122
51.9122
51.9129
51.9141
51.9162
51.9162
51.9176
51.9179
51.9207
51.921
51.9213
51.9226
51.9236
51.9241
51.9251
51.9259
51.9259
51.9292
51.9302
51.9303
51.931
51.9327
51.9328
51.934
51.9342
51.9343
51.9355
51.9364
51.9365
51.9372
51.9378
51.9381
51.9385
51.9391
51.9391
51.9392
51.9395
51.9418
51.9426
51.9447
51.9455
51.9477
51.9479
51.9481
51.9495
51.9501
51.9511
51.9525
51.9526
51.9532
51.9552
51.9557
51.9574
51.9574
51.959
51.959
51.9601
51.9604
51.9611
51.9617
51.9617
51.9635
51.9637
51.9637
51.9651
51.9658
51.9668
51.9668
51.9669
51.9673
51.9706
51.9706
51.9707
51.9709
51.9713
51.9714
51.9715
51.9734
51.9738
51.9749
51.9756
51.9757
51.9796
51.9797
51.9802
51.9809
51.9809
51.9812
51.9815
51.983
51.9844
51.9845
51.9848
51.9855
51.9867
51.9893
51.9893
51.9905
51.9924
51.9927
51.9928
51.9948
51.9952
51.9957
51.9958
51.997
51.9973
51.9979
51.9989
51.9994
51.9995
52.0011
52.0014
52.0019
52.0043
52.0061
52.0063
52.0076
52.0076
52.0076
52.0096
52.0098
52.0105
52.0123
52.0138
52.0139
52.0148
52.0159
52.016
52.0165
52.0168
52.0174
52.0192
52.0203
52.0208
52.0211
52.0217
52.0222
52.0222
52.0238
52.0251
52.026
52.0264
52.0282
52.0295
52.0299
52.0303
52.0305
52.0308
52.031
52.032
52.0322
52.0347
52.0348
52.0355
52.0368
52.0372
52.0386
52.0387
52.0401
52.042
52.0428
52.0492
52.0507
52.0508
52.0515
52.0529
52.0541
52.0546
52.0559
52.0568
52.0568
52.057
52.0582
52.062
52.0672
52.0679
52.0712
52.0727
52.0733
52.0745
52.0778
52.0781
52.0835
52.0836
52.0888
52.089
52.0916
52.105
52.1059
52.1059
52.1065
52.1077
52.1107
52.1113
52.1121
52.1142
52.1297
52.1364
52.1383
52.1473
52.1483
52.1528
52.1537
52.1563
52.1616
52.1746
52.1773
52.179
52.1933
52.1974
52.206
52.2069
52.2121
52.2217
52.2422
52.2465
52.2829
52.3242
52.4199
52.515
52.6567
52.875
53.0513
53.2506
53.3075
53.3753
53.3882
53.6034
53.6851
54.0338
54.0343
54.0766
54.1073
54.1486
54.2791
54.2956
54.3094
54.3741
54.4239
54.4373
54.4762
54.5114
54.5685
54.5738
54.6407
55.1184
55.1412
55.184
55.2448
55.4108
55.4308
55.5717
55.6392
55.6572
55.6684
55.7178
55.7636
55.7946
55.7979
55.8115
55.8128
55.819
55.8266
55.835
55.8381
55.8393
55.8397
55.841
55.8517
55.8586
55.8636
55.8657
55.8717
55.8744
55.8747
55.8809
55.8811
55.8841
55.8926
55.8931
55.895
55.8961
55.8978
55.8986
55.9068
55.9111
55.9123
55.913
55.9134
55.9142
55.9161
55.9184
55.9186
55.9187
55.922
55.9231
55.9238
55.9244
55.9273
55.9285
55.9296
55.9299
55.9302
55.931
55.9323
55.9324
55.9325
55.9331
55.9336
55.9357
55.9385
55.9396
55.9403
55.941
55.9414
55.9414
55.9418
55.9459
55.9485
55.9499
55.9507
55.9517
55.952
55.9521
55.9539
55.9544
55.9545
55.9564
55.9571
55.9574
55.9575
55.9578
55.9587
55.96
55.9601
55.9604
55.9606
55.9628
55.9628
55.9632
55.9655
55.9661
55.9687
55.9689
55.972
55.9723
55.9731
55.9739
55.9745
55.9747
55.9759
55.977
55.9786
55.979
55.98
55.983
55.9834
55.9837
55.9858
55.986
55.9876
55.9879
55.9887
55.9894
55.9903
55.9919
55.9923
55.9927
55.993
55.9934
55.9943
55.9945
55.9946
55.995
55.9961
55.9977
55.9984
55.9989
56
56.0003
56.0026
56.0035
56.0038
56.0042
56.0048
56.0054
56.0065
56.0068
56.0072
56.0073
56.0075
56.0079
56.0081
56.0093
56.0094
56.0101
56.0103
56.0117
56.0118
56.0124
56.0131
56.0137
56.0151
56.0155
56.016
56.0165
56.017
56.0177
56.0178
56.0186
56.0189
56.0209
56.025
56.0252
56.0261
56.0274
56.0279
56.0279
56.0281
56.0286
56.0295
56.0299
56.031
56.0317
56.0319
56.0324
56.0348
56.035
56.0368
56.0371
56.0383
56.0393
56.0398
56.0399
56.0406
56.0411
56.0446
56.0462
56.0495
56.0544
56.055
56.0553
56.0581
56.0601
56.0633
56.0683
56.0686
56.07
56.071
56.0716
56.0733
56.0792
56.0825
56.0827
56.0831
56.0852
56.0852
56.0864
56.0902
56.0933
56.0947
56.0967
56.0975
56.0989
56.1003
56.1145
56.1165
56.1174
56.1192
56.1225
56.1258
56.1304
56.1318
56.138
56.1455
56.16
56.1614
56.1704
56.1773
56.1911
56.1943
56.208
56.2413
56.2723
56.3539
56.3771
56.4723
56.54
56.5898
56.7758
56.7873
56.932
57.0435
57.1409
57.1723
57.2017
57.2766
57.3752
57.4018
57.4771
57.5288
57.5531
57.6603
57.7898
57.8097
57.8218
57.9445
58.0077
58.0422
58.1161
58.2975
58.3041
58.4185
58.4569
58.4964
58.5206
58.7272
59.2612
59.369
59.4309
59.4588
59.4896
59.545
59.5657
59.5859
59.7743
59.8079
59.8126
59.8142
59.8253
59.8275
59.8315
59.8381
59.8391
59.849
59.8512
59.8524
59.853
59.8575
59.8639
59.8645
59.8668
59.8669
59.868
59.8688
59.8707
59.874
59.8747
59.8756
59.8767
59.8857
59.8866
59.8873
59.888
59.8902
59.892
59.893
59.8935
59.8941
59.8942
59.8944
59.8955
59.8962
59.8967
59.8978
59.899
59.8999
59.9017
59.9028
59.9033
59.9038
59.9054
59.9057
59.9057
59.9061
59.9075
59.908
59.9083
59.9089
59.909
59.9092
59.91
59.9108
59.913
59.9136
59.9138
59.9148
59.9153
59.9187
59.9228
59.9232
59.9235
59.9243
59.9243
59.9247
59.925
59.9256
59.9259
59.9259
59.9261
59.9264
59.9267
59.9287
59.9291
59.9301
59.931
59.9313
59.9321
59.933
59.9337
59.934
59.934
59.9349
59.9358
59.9367
59.9377
59.9378
59.9393
59.9405
59.9413
59.9432
59.9433
59.9434
59.9441
59.9442
59.945
59.9455
59.9459
59.9462
59.9464
59.9473
59.9496
59.951
59.9514
59.9515
59.9515
59.9519
59.9526
59.9533
59.9533
59.954
59.954
59.9542
59.9543
59.9545
59.9546
59.9556
59.9563
59.9584
59.9585
59.9585
59.959
59.9591
59.9596
59.9597
59.9601
59.9605
59.9616
59.9618
59.9618
59.9629
59.9632
59.9635
59.9646
59.9648
59.9649
59.965
59.9654
59.9657
59.966
59.9667
59.9669
59.967
59.9671
59.9672
59.9673
59.9681
59.9686
59.9687
59.9692
59.9698
59.9703
59.9709
59.971
59.9714
59.9723
59.9725
59.9726
59.9729
59.9733
59.9737
59.974
59.9743
59.9747
59.9753
59.9755
59.9757
59.9758
59.9761
59.9764
59.9764
59.9772
59.9772
59.9776
59.9781
59.9782
59.9787
59.9789
59.9791
59.9793
59.9797
59.9797
59.9797
59.9799
59.9802
59.9804
59.9808
59.9811
59.9819
59.9823
59.9833
59.9833
59.9836
59.9842
59.985
59.9852
59.9856
59.9858
59.9858
59.9859
59.9864
59.9887
59.9894
59.9895
59.9896
59.99
59.9903
59.9904
59.9905
59.9906
59.9918
59.9921
59.9925
59.9926
59.9931
59.9934
59.9937
59.9937
59.9938
59.9939
59.9942
59.9952
59.9953
59.9958
59.9964
59.9965
59.9965
59.9966
59.9966
59.9966
59.9973
59.9973
59.9975
59.9975
59.9981
59.9982
59.9987
59.999
59.9992
59.9994
59.9995
59.9999
60.0004
60.0006
60.001
60.0012
60.0022
60.0023
60.0027
60.0029
60.0029
60.0032
60.0036
60.0038
60.0039
60.0044
60.0046
60.0047
60.0049
60.0053
60.0067
60.0068
60.0069
60.007
60.0071
60.0087
60.0089
60.0097
60.0098
60.0103
60.0108
60.0116
60.0119
60.0122
60.0131
60.0131
60.0134
60.0137
60.0137
60.0139
60.014
60.014
60.0142
60.0145
60.0152
60.0162
60.0163
60.0167
60.0171
60.018
60.0186
60.0189
60.019
60.0203
60.0214
60.0217
60.0217
60.0218
60.0218
60.0225
60.023
60.0232
60.024
60.0252
60.0257
60.0261
60.0263
60.0264
60.0271
60.0274
60.0277
60.0277
60.0279
60.0281
60.0281
60.0283
60.0287
60.0292
60.0296
60.0301
60.0301
60.0301
60.0302
60.031
60.0312
60.0312
60.0313
60.0322
60.0322
60.0327
60.0328
60.0335
60.0336
60.034
60.0342
60.0342
60.0344
60.0348
60.0354
60.0362
60.0368
60.0385
60.0388
60.0389
60.039
60.0397
60.0413
60.0433
60.0446
60.0453
60.0465
60.0465
60.0467
60.0471
60.0478
60.0487
60.049
60.0493
60.0498
60.0513
60.0514
60.0519
60.052
60.0521
60.0524
60.0536
60.055
60.0551
60.0563
60.0565
60.0574
60.0577
60.059
60.0608
60.0612
60.0616
60.0624
60.0625
60.0641
60.0651
60.0653
60.0661
60.0665
60.0668
60.0679
60.0683
60.0686
60.0688
60.069
60.0694
60.0699
60.07
60.0706
60.073
60.0732
60.0735
60.0752
60.0763
60.0782
60.0796
60.0814
60.0846
60.0855
60.0869
60.089
60.0896
60.0909
60.0919
60.0943
60.0951
60.0972
60.0995
60.1006
60.1034
60.1041
60.1047
60.1099
60.1139
60.1148
60.1179
60.1183
60.1183
60.1187
60.119
60.1193
60.1208
60.13
60.1303
60.1306
60.1318
60.1325
60.1407
60.1412
60.1423
60.1469
60.1519
60.1567
60.1775
60.1786
60.1799
60.1849
60.1867
60.1948
60.2335
60.2653
60.3279
60.4
60.4477
60.4506
60.486
60.5171
60.5225
60.607
60.7025
60.8649
60.8991
60.9232
61.1042
61.1671
61.3847
61.5237
61.6828
61.7247
61.9335
61.9448
62.0276
62.1953
62.4781
62.5663
62.654
62.6576
62.9868
63.0367
63.154
63.3204
63.3401
63.3552
63.5523
63.5738
63.5744
63.6198
63.6252
63.6534
63.6959
63.6976
63.7214
63.7302
63.7513
63.7546
63.7665
63.7683
63.771
63.7761
63.7778
63.7824
63.7849
63.7852
63.7896
63.7899
63.7926
63.7945
63.7953
63.8044
63.8079
63.8087
63.8095
63.8109
63.8145
63.8194
63.821
63.8304
63.8314
63.8316
63.8324
63.8363
63.8409
63.8432
63.8438
63.8463
63.847
63.8499
63.8508
63.8514
63.8527
63.853
63.8532
63.8534
63.861
63.8624
63.8684
63.8686
63.8691
63.87
63.8701
63.8709
63.8718
63.8737
63.8745
63.8754
63.8756
63.8765
63.8772
63.8777
63.8784
63.8786
63.8787
63.8787
63.8791
63.8792
63.8798
63.8802
63.8827
63.8831
63.8837
63.8839
63.8843
63.8848
63.8849
63.8852
63.8854
63.8855
63.8859
63.8862
63.8862
63.8867
63.887
63.8876
63.8876
63.8882
63.8886
63.8886
63.8887
63.8898
63.8909
63.8909
63.891
63.891
63.891
63.8917
63.8925
63.8942
63.8952
63.8966
63.8973
63.8974
63.8979
63.8987
63.9005
63.9017
63.9023
63.9024
63.903
63.9037
63.9039
63.904
63.9048
63.9056
63.9057
63.9057
63.9063
63.9066
63.9073
63.9073
63.9074
63.9082
63.9085
63.9089
63.9089
63.9089
63.909
63.9092
63.9093
63.9094
63.9094
63.9094
63.9097
63.9102
63.9108
63.911
63.911
63.9128
63.9132
63.9132
63.9139
63.914
63.9141
63.9143
63.9144
63.9149
63.9152
63.9152
63.9153
63.9161
63.9161
63.9166
63.9168
63.9173
63.9173
63.9175
63.9176
63.9182
63.9187
63.9189
63.9194
63.9195
63.9202
63.9203
63.921
63.9212
63.9213
63.9213
63.9213
63.9224
63.9225
63.9228
63.9231
63.9232
63.9237
63.9237
63.9238
63.9254
63.9254
63.9259
63.926
63.9261
63.9262
63.9263
63.9264
63.9267
63.9268
63.9268
63.9269
63.9275
63.9278
63.9281
63.9283
63.9284
63.9286
63.9287
63.9288
63.9289
63.9291
63.9293
63.9296
63.9298
63.9299
63.9301
63.9301
63.9302
63.9308
63.9308
63.931
63.931
63.9314
63.9315
63.9316
63.9316
63.932
63.932
63.9321
63.9325
63.9327
63.9327
63.9328
63.9332
63.9333
63.9333
63.9336
63.9339
63.934
63.9344
63.9344
63.9347
63.9349
63.9353
63.9357
63.9385
63.9389
63.9395
63.94
63.9401
63.9402
63.9402
63.9403
63.9408
63.9409
63.9412
63.9413
63.9417
63.9417
63.942
63.9421
63.9423
63.9423
63.9424
63.9428
63.9428
63.9435
63.9437
63.9437
63.9437
63.9445
63.9445
63.9445
63.9449
63.9452
63.9457
63.9462
63.9471
63.9471
63.9472
63.9482
63.9486
63.9486
63.949
63.9491
63.9492
63.9495
63.9498
63.9498
63.9499
63.9502
63.9503
63.9503
63.9505
63.9507
63.9515
63.9518
63.9519
63.952
63.9523
63.9526
63.9526
63.9526
63.9527
63.9528
63.9528
63.953
63.9531
63.9534
63.9537
63.9538
63.9538
63.9538
63.9539
63.954
63.9544
63.9545
63.9548
63.9549
63.955
63.9552
63.9554
63.9558
63.9559
63.956
63.9562
63.9563
63.9563
63.9564
63.9565
63.9566
63.9566
63.9573
63.9574
63.9582
63.9586
63.9589
63.959
63.959
63.9594
63.9597
63.9599
63.9599
63.9599
63.96
63.9602
63.9603
63.9603
63.9605
63.9608
63.9608
63.9609
63.9613
63.9615
63.9616
63.962
63.962
63.9622
63.9624
63.9628
63.9629
63.9636
63.9638
63.9639
63.9643
63.9643
63.9643
63.9645
63.965
63.9651
63.9651
63.9653
63.9653
63.9655
63.9658
63.9659
63.9659
63.9661
63.9662
63.9662
63.9664
63.9665
63.9667
63.9668
63.9673
63.9673
63.9673
63.9674
63.9676
63.9681
63.9684
63.9686
63.9687
63.9687
63.9688
63.9688
63.9688
63.9689
63.9695
63.9699
63.97
63.97
63.9706
63.9706
63.9711
63.9713
63.9715
63.9716
63.9717
63.9718
63.9719
63.9721
63.9721
63.9721
63.9722
63.9723
63.9723
63.9724
63.9725
63.9726
63.9727
63.9728
63.9728
63.9732
63.9736
63.9736
63.9736
63.9737
63.9737
63.9737
63.9738
63.9739
63.9741
63.9745
63.9747
63.9751
63.9752
63.9752
63.9752
63.9754
63.9754
63.9754
63.9755
63.9755
63.9758
63.9758
63.9759
63.9759
63.976
63.976
63.9763
63.9767
63.9767
63.9769
63.9769
63.9769
63.977
63.9774
63.9775
63.9778
63.9781
63.9787
63.9788
63.979
63.9791
63.9793
63.9794
63.9794
63.9794
63.9796
63.9797
63.9797
63.9797
63.9799
63.9799
63.9801
63.9801
63.9807
63.981
63.981
63.9811
63.9812
63.9812
63.9812
63.9813
63.9815
63.9816
63.982
63.9822
63.9825
63.9825
63.9826
63.9826
63.9826
63.9828
63.9829
63.983
63.9831
63.9833
63.9833
63.9835
63.9835
63.9835
63.9836
63.9836
63.9836
63.9839
63.9839
63.9839
63.984
63.9841
63.9843
63.9844
63.9848
63.9851
63.9852
63.9861
63.9861
63.9861
63.9863
63.9864
63.9864
63.9864
63.9866
63.9866
63.9868
63.9868
63.9868
63.9868
63.987
63.9872
63.9873
63.9876
63.9877
63.9879
63.988
63.988
63.9881
63.9885
63.9886
63.9887
63.9889
63.9889
63.9889
63.9889
63.9894
63.9898
63.9899
63.99
63.9901
63.9901
63.9901
63.9902
63.9907
63.9909
63.991
63.9915
63.9915
63.9916
63.9916
63.9917
63.9919
63.992
63.9921
63.9921
63.9923
63.9924
63.9924
63.9925
63.9927
63.993
63.993
63.993
63.9931
63.9932
63.9933
63.9934
63.9935
63.9936
63.994
63.9941
63.9941
63.9942
63.9944
63.9946
63.9948
63.9949
63.995
63.9951
63.9952
63.9953
63.9953
63.9954
63.9955
63.9955
63.9956
63.9958
63.9962
63.9963
63.9965
63.9965
63.9966
63.997
63.997
63.9971
63.9976
63.9977
63.998
63.9981
63.9983
63.9984
63.9985
63.9985
63.9985
63.9985
63.9986
63.9987
63.9989
63.9992
63.9992
63.9992
63.9993
63.9998
63.9999
64.0003
64.0005
64.0005
64.0007
64.0008
64.0011
64.0014
64.0015
64.0015
64.0015
64.0018
64.0018
64.0018
64.0019
64.0019
64.0019
64.0021
64.0023
64.0024
64.0024
64.0025
64.0026
64.0027
64.003
64.0032
64.0035
64.0036
64.0036
64.004
64.0042
64.0044
64.0046
64.0049
64.005
64.0053
64.0053
64.0058
64.0059
64.006
64.0062
64.0063
64.0063
64.0063
64.0065
64.0066
64.0069
64.007
64.0073
64.0075
64.0081
64.0082
64.0083
64.0086
64.0088
64.0088
64.009
64.009
64.0091
64.0092
64.0093
64.0095
64.0096
64.0099
64.01
64.0101
64.0101
64.0105
64.0106
64.0109
64.0112
64.0113
64.0115
64.0118
64.0119
64.0121
64.0122
64.0122
64.0123
64.0127
64.0131
64.0132
64.0133
64.0138
64.0139
64.014
64.0142
64.0142
64.0144
64.0146
64.0147
64.0149
64.0149
64.015
64.0151
64.0152
64.0153
64.0154
64.0155
64.0155
64.0155
64.0158
64.0162
64.0164
64.0165
64.0165
64.0165
64.0166
64.0167
64.0167
64.017
64.017
64.0174
64.0175
64.0176
64.0176
64.0177
64.018
64.0183
64.0185
64.0185
64.0186
64.0187
64.0188
64.0193
64.0193
64.0194
64.0194
64.0198
64.02
64.0202
64.0203
64.0205
64.0209
64.0211
64.0211
64.0213
64.0213
64.0214
64.0216
64.0216
64.0217
64.0219
64.0221
64.0222
64.0224
64.0225
64.0226
64.0229
64.0235
64.0237
64.0237
64.024
64.0242
64.0242
64.0244
64.0245
64.0246
64.0246
64.0246
64.0246
64.0247
64.0247
64.0248
64.0249
64.0251
64.0251
64.0251
64.0252
64.0252
64.0255
64.0257
64.0257
64.0258
64.0259
64.0259
64.0262
64.0267
64.0268
64.0268
64.027
64.0274
64.0282
64.0285
64.0289
64.029
64.0291
64.0293
64.0295
64.0296
64.0298
64.0298
64.0304
64.0306
64.0306
64.0307
64.0309
64.0316
64.0317
64.0319
64.0319
64.0322
64.0322
64.0323
64.0323
64.0324
64.0324
64.0325
64.0327
64.0328
64.033
64.0331
64.0331
64.0332
64.0334
64.0335
64.0338
64.0338
64.0345
64.0347
64.0351
64.0353
64.0355
64.0361
64.0371
64.0371
64.0374
64.0375
64.0377
64.038
64.0382
64.0382
64.0384
64.0385
64.0387
64.0387
64.0388
64.0394
64.0395
64.0396
64.0396
64.0396
64.0397
64.0402
64.0404
64.0405
64.0408
64.0415
64.0417
64.0417
64.0423
64.0425
64.0426
64.0428
64.0429
64.0429
64.0443
64.0444
64.0447
64.0448
64.0449
64.0453
64.0453
64.0454
64.0455
64.0456
64.0459
64.046
64.046
64.0463
64.0469
64.0469
64.0478
64.0481
64.0483
64.0483
64.0483
64.0485
64.0485
64.049
64.049
64.0493
64.0497
64.0498
64.0498
64.0498
64.0499
64.05
64.05
64.0504
64.0505
64.0505
64.0512
64.0512
64.0512
64.0517
64.0517
64.0518
64.0519
64.052
64.0523
64.0525
64.053
64.053
64.0533
64.0537
64.054
64.0541
64.0543
64.0544
64.0549
64.0554
64.0555
64.0558
64.0568
64.0572
64.0572
64.0581
64.0582
64.0588
64.059
64.0597
64.0598
64.0602
64.0605
64.0607
64.0608
64.061
64.061
64.0612
64.0615
64.0616
64.0617
64.062
64.0621
64.0624
64.0625
64.0632
64.0633
64.0634
64.0636
64.0643
64.0644
64.0644
64.0652
64.0659
64.0664
64.0667
64.0667
64.0671
64.0675
64.0675
64.0676
64.0677
64.0691
64.0693
64.0705
64.0705
64.0705
64.0706
64.0706
64.0707
64.0715
64.0716
64.0719
64.0732
64.0732
64.0735
64.0743
64.0746
64.0748
64.0748
64.0762
64.0765
64.0765
64.0768
64.077
64.0771
64.0778
64.0779
64.078
64.0797
64.0802
64.0819
64.0824
64.0825
64.0836
64.0841
64.0847
64.0864
64.0865
64.0866
64.0868
64.0872
64.0882
64.0887
64.089
64.0894
64.0894
64.09
64.0901
64.0902
64.0904
64.0909
64.0911
64.0913
64.0914
64.0917
64.0919
64.092
64.0922
64.0924
64.0925
64.0932
64.0939
64.0941
64.0943
64.0943
64.095
64.0952
64.0959
64.096
64.0969
64.0975
64.0977
64.099
64.099
64.0992
64.0994
64.0995
64.0996
64.0998
64.1005
64.1007
64.1011
64.1012
64.1014
64.1019
64.1019
64.1041
64.1046
64.1063
64.1084
64.1095
64.1109
64.1124
64.1134
64.1134
64.1135
64.1138
64.1141
64.1162
64.1181
64.1183
64.1184
64.1192
64.1196
64.12
64.1207
64.1217
64.125
64.1259
64.1261
64.1269
64.1289
64.1311
64.1329
64.1331
64.1332
64.1355
64.14
64.1416
64.1442
64.1452
64.1478
64.1526
64.1536
64.1554
64.164
64.1647
64.1662
64.1691
64.172
64.1735
64.1802
64.184
64.1887
64.1951
64.2002
64.2035
64.2092
64.212
64.2135
64.2189
64.2464
64.2493
64.2637
64.2676
64.3598
64.3691
64.544
65.0585
65.0817
65.388
65.5841
65.6339
65.7377
66.0639
66.199
66.4233
66.4279
66.7371
67.0602
67.0768
67.0946
67.2601
67.284
67.3551
67.4593
67.4881
67.4935
67.5065
67.531
67.5526
67.5637
67.5798
67.6522
67.6568
67.685
67.7073
67.716
67.7221
67.7244
67.7254
67.7359
67.7478
67.7505
67.7583
67.7651
67.7693
67.773
67.7801
67.7813
67.7892
67.7899
67.7908
67.7928
67.793
67.7948
67.7959
67.7966
67.8019
67.8021
67.8023
67.8033
67.8042
67.8057
67.8065
67.8076
67.8129
67.8133
67.8139
67.814
67.8157
67.8158
67.8185
67.8185
67.8191
67.8195
67.8203
67.8264
67.8299
67.8316
67.8318
67.8338
67.8343
67.8353
67.8358
67.836
67.8371
67.8374
67.8377
67.839
67.8395
67.8408
67.8411
67.8421
67.8423
67.8435
67.8441
67.8447
67.8451
67.8457
67.8457
67.8483
67.85
67.8519
67.8528
67.853
67.8535
67.8554
67.8558
67.8561
67.8563
67.8565
67.8572
67.858
67.8591
67.8593
67.8596
67.8599
67.8605
67.8609
67.8609
67.8613
67.8617
67.8617
67.8618
67.8619
67.862
67.8626
67.8632
67.8635
67.8644
67.8648
67.865
67.8653
67.8662
67.8663
67.8672
67.8687
67.8689
67.8696
67.87
67.8713
67.8716
67.8724
67.8727
67.8727
67.8729
67.8735
67.8735
67.8736
67.8747
67.8751
67.8752
67.8756
67.8759
67.8763
67.8763
67.8765
67.8776
67.8777
67.8779
67.879
67.8796
67.8797
67.8798
67.8801
67.8802
67.8808
67.8816
67.8816
67.8819
67.8822
67.8824
67.8825
67.8827
67.8828
67.8831
67.8833
67.8836
67.8836
